t	cx	cy	cx_gray	cy_gray	d_gray	cx_green	cy_green	d_green	d_green2	A	A_gray	A_green	FR	RR	height	width	aspect_ratio	sf	ID
105	1614.63	1705.79	1616.33	1708.21	2.96059	1613.87	1704.71	1.31856	13.6778	860	265	595	0.69186	0	48.2855	29.8443	0.618081	0.00406427	3774
105	1647.78	125.343	1649.26	126.582	1.93192	1646.87	124.58	1.1891	14.1718	1231	469	762	0.619009	0	58.4175	31.2239	0.534495	0.00465942	3775
105	1808.36	707.458	1809.51	706.256	1.65968	1807.64	708.219	1.05002	12.0041	978	379	599	0.612474	0	47.6351	31.6708	0.664862	0.00442734	3776
105	1869.75	1356.34	1868.77	1358.21	2.10449	1871.77	1352.5	4.34276	12.5781	2025	1364	661	0.32642	0.130864	64.3571	44.3055	0.688431	0.00418029	3777
105	1893.82	1252.82	1896.06	1252.16	2.33499	1892.62	1253.17	1.24703	12.2996	1103	384	719	0.651859	0	50.4127	35.8547	0.711224	0.00451982	3778
106	16.7878	1770.71	16.7878	1770.71	0	16.7878	1770.71	0	8.30493	278	0	278	1	0	30.7916	12.9021	0.419014	0.00404988	3779
106	33.6103	1763.83	33.6103	1763.83	0	33.6103	1763.83	0	5.28536	195	0	195	1	0	15.903	14.2005	0.892943	0.00781125	3780
106	69.5963	160.981	68.5219	160.983	1.07437	70.4533	160.979	0.856989	11.8993	924	410	514	0.556277	0	46.05	27.9222	0.606345	0.00509158	3781
106	66.8	686.314	66.8	686.314	0	66.8	686.314	0	2.38867	35	0	35	1	0	8.1796	5.11163	0.624923	0.00575279	3782
106	106.495	123.642	103.556	124.246	3.00081	108.66	123.197	2.21012	8.82191	547	232	315	0.575868	0	36.8678	19.1643	0.519812	0.00554789	3783
106	148.012	1174.55	150.253	1174.81	2.25735	146.052	1174.31	1.97431	11.5968	1226	572	654	0.533442	0	45.3458	38.0131	0.838294	0.00579395	3784
106	166.751	953.635	164.846	954.093	1.95925	167.693	953.408	0.968964	9.64263	550	182	368	0.669091	0	41.5054	18.3155	0.44128	0.00487174	3785
106	169.456	1802.9	168.946	1798.36	4.57298	169.819	1806.13	3.25051	9.65098	491	204	287	0.584521	0	37.1426	19.5076	0.525209	0.00378858	3786
106	265.857	844.339	271.725	845.546	5.99119	226.818	836.313	39.8558	40.4754	2686	2335	351	0.130678	0.000372301	89.5735	49.0733	0.547855	0.00239053	3787
106	279.514	615.434	277.799	614.352	2.02753	280.797	616.243	1.51722	14.6785	1035	443	592	0.571981	0	57.0143	29.3056	0.514004	0.00357582	3788
106	300.73	1149.73	297.734	1149.27	3.02986	302.507	1150	1.79761	6.49254	333	124	209	0.627628	0	28.3808	16.1389	0.568656	0.00418742	3789
106	369.949	38.0481	368.025	37.361	2.04272	372.095	38.8148	2.27915	11.7921	914	482	432	0.472648	0	49.2658	27.1925	0.551956	0.00472107	3790
106	499.218	1599.85	499.229	1601.02	1.16705	499.212	1599.23	0.617216	9.67736	555	192	363	0.654054	0	41.6069	17.5497	0.421796	0.00423522	3791
106	501.868	1465.14	501.868	1465.14	0	501.868	1465.14	0	7.71219	205	0	205	1	0	30.1946	10.174	0.33695	0.00361909	3792
106	611.406	157.537	611.369	158.364	0.82797	611.44	156.767	0.770829	12.0723	1259	607	652	0.517871	0	50.851	36.3104	0.714054	0.00524365	3793
106	685.064	152.087	684.939	153.544	1.46161	686.004	141.138	10.9896	14.9264	2036	1797	239	0.117387	0.0024558	56.9135	45.3836	0.797414	0.00617951	3794
106	842.427	1448.93	842.122	1449.5	0.640518	842.579	1448.65	0.319781	15.6226	1333	444	889	0.666917	0	67.0721	30.4169	0.453495	0.00428116	3795
106	925.475	661.054	920.927	659.397	4.84008	926.506	661.429	1.09735	13.9521	817	151	666	0.815177	0	47.8851	28.2449	0.589847	0.00268129	3796
106	933.447	1605.37	933.812	1608.19	2.84404	933.372	1604.79	0.583463	4.82837	188	32	156	0.829787	0	17.361	12.6174	0.726768	0.00698989	3797
106	1007.93	635.168	1008.66	635.718	0.913019	1007.05	634.505	1.09943	15.5312	2138	1168	970	0.453695	0	63.9179	45.1035	0.705647	0.00291783	3798
106	1097.75	239.314	1094.73	242.343	4.27645	1101.13	235.915	4.79696	11.8003	976	516	460	0.471311	0.230533	46.2651	32.7054	0.706913	0.00457263	3799
106	1139.92	1249.38	1141.42	1250.65	1.95786	1139.02	1248.62	1.18142	12.7353	938	353	585	0.623667	0	54.835	22.4452	0.409322	0.00512053	3800
106	1156.96	1787.13	1158.31	1787.9	1.55372	1156.02	1786.6	1.07985	9.26988	617	253	364	0.589951	0	38.7249	20.5302	0.530155	0.00587753	3801
106	1240.03	1607.57	1241.19	1606.96	1.30799	1239.34	1607.94	0.785842	12.6646	1143	429	714	0.624672	0	45.5868	33.3819	0.732272	0.00574614	3802
106	1269.68	1532.01	1275.61	1535.55	6.91074	1267.84	1530.91	2.13808	5.39677	237	56	181	0.763713	0	21.0534	13.8415	0.657447	0.00642904	3803
106	1310.93	102.723	1312.53	102.134	1.70729	1308.46	103.633	2.63658	5.73372	430	261	169	0.393023	0	29.0715	19.1781	0.659688	0.00572753	3804
106	1314.66	640.371	1317.75	639.179	3.31651	1313.78	640.709	0.941247	7.30853	380	84	296	0.778947	0	29.121	17.0608	0.58586	0.00537057	3805
106	1369.8	1297.28	1373.11	1295.24	3.88056	1344.09	1313.16	30.2199	32.7916	2812	2492	320	0.113798	0	85.3028	45.7015	0.535756	0.00455166	3806
106	1379.38	1014.93	1379.38	1014.93	0	1379.38	1014.93	0	2.91131	56	0	56	1	0	9.003	7.44222	0.826638	0.00661626	3807
106	1400.49	971.124	1402.29	971.595	1.86466	1399.43	970.85	1.08856	10.3464	643	237	406	0.631415	0	43.1224	19.0819	0.442507	0.00530949	3808
106	1413.91	710.476	1414.93	710.893	1.10042	1413.15	710.165	0.822099	14.9303	1506	644	862	0.572377	0.000664011	61.2397	33.1456	0.541244	0.00497851	3809
106	1465.22	1050.58	1461.66	1048.21	4.27222	1467.36	1051.99	2.56102	10.7435	579	217	362	0.625216	0	40.3462	18.2458	0.45223	0.00538184	3810
106	1518.62	1335.58	1518.5	1336.6	1.02795	1518.74	1334.67	0.920405	7.04284	453	214	239	0.527594	0	33.1592	17.4602	0.526557	0.00561645	3811
106	1555.94	1576.78	1557.15	1577.01	1.2317	1555.08	1576.61	0.874005	4.85851	265	110	155	0.584906	0	21.489	14.6815	0.68321	0.00704113	3812
106	1618.79	1703.98	1619.99	1705.63	2.03869	1617.86	1702.71	1.5742	13.4887	918	400	518	0.56427	0	48.1256	33.8355	0.703067	0.0038866	3813
106	1644.22	122.514	1645.11	125.32	2.94194	1643.63	120.649	1.9561	13.5659	1252	500	752	0.600639	0	56.4089	32.3526	0.573537	0.005008	3814
106	1809.97	707.962	1811.78	706.525	2.30964	1808.86	708.838	1.40887	11.6563	966	366	600	0.621118	0	49.085	29.8849	0.60884	0.00415799	3815
106	1868.34	1360.88	1867.4	1363.7	2.97325	1870.88	1353.21	8.07231	13.8678	2333	1705	628	0.269181	0.115302	64.0131	47.4174	0.740745	0.00559049	3816
106	1898.2	1254.36	1899.43	1252.52	2.20872	1897.53	1255.36	1.21348	12.4549	1114	395	719	0.645422	0	47.6045	36.4341	0.765351	0.00500036	3817
107	15.9866	1764.02	15.9866	1764.02	0	15.9866	1764.02	0	8.70164	298	0	298	1	0	33.4556	12.6193	0.377195	0.0040279	3818
107	33.5573	1758.58	33.5573	1758.58	0	33.5573	1758.58	0	5.25089	192	0	192	1	0	16.2646	13.5769	0.834755	0.00769108	3819
107	64.6215	164.338	64.2261	164.087	0.468083	64.9919	164.572	0.438528	12.1533	951	460	491	0.516299	0	45.4895	29.4842	0.648154	0.00524036	3820
107	65.3684	686.579	65.3684	686.579	0	65.3684	686.579	0	2.47209	38	0	38	1	0	8.46127	5.75465	0.680117	0.0059375	3821
107	108.038	120.434	107.954	118.338	2.0979	108.102	122.016	1.58345	9.21529	551	237	314	0.569873	0	35.6255	19.6422	0.551353	0.00612222	3822
107	145.736	1174.67	147.884	1173.96	2.26044	144.182	1175.18	1.63498	11.6184	1146	481	665	0.580279	0	44.1503	38.0297	0.861369	0.00541588	3823
107	158.99	942.413	157.608	941.21	1.83306	159.729	943.056	0.978711	9.76271	520	181	339	0.651923	0	38.0942	17.6274	0.462731	0.00444581	3824
107	164.904	1808.96	164.27	1805.43	3.58544	165.319	1811.28	2.35218	9.67299	467	185	282	0.603854	0	39.312	17.7436	0.451354	0.0036034	3825
107	257.506	844.087	261.969	844.352	4.47096	227.846	842.323	29.7127	30.9056	2676	2326	350	0.130792	0	76.4535	46.7718	0.611769	0.00463296	3826
107	280.664	614.703	279.072	612.973	2.35128	281.687	615.814	1.51016	14.3727	1033	404	629	0.608906	0	58.2286	26.8423	0.460982	0.004132	3827
107	307.539	1157.87	311.153	1162.92	6.211	306.546	1156.48	1.70684	7.37399	334	72	262	0.784431	0	28.9038	14.5023	0.501743	0.0055192	3828
107	376.656	38.6173	374.376	39.0431	2.31993	379.01	38.1778	2.39444	11.4056	823	418	405	0.492102	0	48.9459	24.7959	0.506598	0.00484848	3829
107	508.202	1599.78	506.595	1599.98	1.61894	509.146	1599.67	0.950827	9.64618	600	222	378	0.63	0	36.8897	21.6852	0.587839	0.00531463	3830
107	505.741	1466.11	505.741	1466.11	0	505.741	1466.11	0	7.99118	216	0	216	1	0	30.4866	10.4405	0.342462	0.00296296	3831
107	606.684	159.978	606.923	160.527	0.59865	606.483	159.516	0.504131	12.1395	1225	560	665	0.542857	0	48.9457	35.9752	0.735003	0.0055455	3832
107	680.397	158.411	680.075	159.866	1.49054	682.502	148.912	9.72948	14.7022	2055	1782	273	0.132847	0.000973236	57.291	49.6601	0.866805	0.0050804	3833
107	840.344	1448.16	840.149	1449.42	1.27298	840.432	1447.59	0.578122	15.4656	1335	417	918	0.68764	0	65.5254	30.6146	0.467217	0.00441322	3834
107	928.834	664.736	930.16	665.868	1.74333	928.195	664.191	0.839972	13.5295	978	318	660	0.674847	0	48.7648	31.2472	0.640774	0.00388089	3835
107	940.207	1601.6	940.943	1602.87	1.46331	939.66	1600.66	1.08982	4.62233	246	105	141	0.573171	0	18.9465	15.4555	0.815741	0.00711065	3836
107	1009.57	632.974	1011.09	632.439	1.60993	1007.49	633.708	2.20928	14.6959	2275	1316	959	0.421538	0	62.3913	50.5993	0.810999	0.00195769	3837
107	1099.46	242.316	1094.04	244.471	5.83016	1105.8	239.794	6.82178	12.24	957	516	441	0.460815	0.22466	48.5471	31.8874	0.656834	0.00448361	3838
107	1116.59	1119.59	1116.59	1119.59	0	1116.59	1119.59	0	3.05577	63	0	63	1	0.015873	9.57657	7.38192	0.770831	0.00744329	3839
107	1135.71	1253.53	1136.75	1254.59	1.48953	1134.94	1252.74	1.09719	12.6983	969	411	558	0.575851	0	55.3613	23.2405	0.419797	0.00514451	3840
107	1157.01	1785.43	1158.18	1785.97	1.28616	1156.1	1785.01	0.998333	9.68126	627	274	353	0.562998	0	39.2659	20.3558	0.518408	0.005828	3841
107	1239.91	1607.44	1240.35	1605.8	1.6999	1239.59	1608.66	1.25766	12.7526	1157	492	665	0.574762	0	45.6682	33.8262	0.740696	0.00581653	3842
107	1271.83	1533.7	1271.83	1533.7	0	1271.83	1533.7	0	5.72437	219	0	219	1	0	19.0739	14.2363	0.746376	0.00691201	3843
107	1306.9	93.6052	1309.69	92.9004	2.87531	1303.55	94.4531	3.45941	6.60329	423	231	192	0.453901	0	29.5036	17.8382	0.604613	0.00635479	3844
107	1314.2	640.782	1314.2	640.782	0	1314.2	640.782	0	7.20146	289	0	289	1	0	27.2487	13.6935	0.502539	0.0055594	3845
107	1367.74	1300.1	1371.89	1297.3	5.00615	1345.96	1314.82	26.2862	29.0516	2194	1843	351	0.159982	0	67.6069	47.0124	0.695378	0.00381855	3846
107	1375.23	151.596	1375.23	151.596	0	1375.23	151.596	0	4.62978	104	0	104	1	0.00961538	18.056	6.50772	0.360418	0.00546104	3847
107	1384.85	1012.23	1384.85	1012.23	0	1384.85	1012.23	0	1.45008	13	0	13	1	0	5.14134	2.26209	0.43998	0.00736961	3848
107	1418.26	709.695	1418.75	710.617	1.04423	1417.83	708.89	0.911966	15.4027	1553	724	829	0.533806	0	63.2562	32.7105	0.517112	0.00536546	3849
107	1404.95	963.908	1406.31	962.964	1.65477	1403.61	964.839	1.63008	10.1163	665	330	335	0.503759	0	42.699	19.6697	0.46066	0.0057526	3850
107	1470.59	1054.63	1476.29	1056.89	6.13578	1468.39	1053.76	2.36344	10.7856	579	161	418	0.721934	0	44.2117	16.9227	0.382764	0.00495024	3851
107	1510.5	1338.58	1514.11	1339.29	3.68756	1508.83	1338.26	1.69391	7.57756	359	113	246	0.685237	0	31.4615	15.5283	0.493566	0.00539331	3852
107	1563.31	1576.3	1563.31	1576.3	0	1563.31	1576.3	0	5.14213	179	0	179	1	0	16.9087	12.0933	0.715213	0.00774758	3853
107	1623.9	1705.87	1624.02	1705.77	0.158732	1623.8	1705.94	0.12323	13.6165	936	409	527	0.563034	0	51.2775	29.9849	0.584757	0.00399563	3854
107	1643.71	121.812	1644.14	124.114	2.34142	1643.42	120.284	1.55475	13.8609	1258	502	756	0.600954	0	57.0741	32.0327	0.561248	0.00479889	3855
107	1812.39	712.007	1814.01	711.564	1.68173	1811.06	712.37	1.38085	12.0213	1038	468	570	0.549133	0	48.3122	32.2541	0.667619	0.00469896	3856
107	1865.64	1357.61	1863.79	1359.76	2.83183	1870.27	1352.25	7.09058	14.0776	2197	1570	627	0.285389	0.120619	60.2202	48.3942	0.803621	0.00495315	3857
107	1898.35	1251.1	1899.27	1249.48	1.86895	1897.7	1252.25	1.31606	12.3564	1106	457	649	0.586799	0	47.9151	34.9769	0.729977	0.00496445	3858
108	22.7354	1762.9	22.7354	1762.9	0	22.7354	1762.9	0	11.5269	514	0	514	1	0	34.5102	28.497	0.825755	0.0027039	3859
108	62.2486	164.373	60.8921	163.27	1.74875	63.6857	165.543	1.85285	11.6502	865	445	420	0.485549	0	44.7551	26.6221	0.594841	0.00519632	3860
108	70.017	701.322	69.1515	701.091	0.895775	71.1154	701.615	1.13693	2.16847	59	33	26	0.440678	0	9.26144	6.9803	0.753695	0.00797729	3861
108	110.098	123.049	110.116	121.161	1.88836	110.083	124.601	1.55183	9.13816	552	249	303	0.548913	0	36.2409	19.1671	0.528881	0.00613333	3862
108	142.971	1172.09	145.028	1172.31	2.06733	141.392	1171.93	1.58757	11.2961	1158	503	655	0.56563	0	44.9002	37.2491	0.829599	0.0056182	3863
108	159.115	946.117	157.364	947.838	2.45581	160.109	945.14	1.39329	9.39145	547	198	349	0.638026	0	41.0256	18.056	0.440116	0.00496262	3864
108	170.014	1817.1	170.072	1816.54	0.56918	169.957	1817.67	0.569303	9.39212	558	279	279	0.5	0	38.1123	23.0464	0.604697	0.00382391	3865
108	255.329	840.604	261.786	840.34	6.46252	219.645	842.058	35.713	36.7889	2245	1901	344	0.153229	0	77.9187	44.2723	0.568186	0.00220076	3866
108	279.489	613.657	276.008	609.761	5.22441	281.71	616.142	3.33357	14.4407	955	372	583	0.610471	0.00104712	56.9441	24.6169	0.432299	0.00428666	3867
108	301.658	1155.02	301.658	1155.02	0	301.658	1155.02	0	5.73059	225	0	225	1	0	18.3333	14.3883	0.784818	0.00760546	3868
108	317.741	1159.3	317.741	1159.3	0	317.741	1159.3	0	1.98568	27	0	27	1	0	5.42481	5.28061	0.973418	0.0075	3869
108	381.14	40.0399	379.141	40.3349	2.02082	383.148	39.7435	2.03029	11.717	852	427	425	0.498826	0	48.0595	27.663	0.5756	0.00448195	3870
108	505.134	1470.94	505.772	1471.61	0.924986	504.715	1470.5	0.608664	7.86487	320	127	193	0.603125	0	33.2085	13.1508	0.396007	0.00426235	3871
108	509.562	1604.86	508.383	1604.94	1.18266	510.315	1604.8	0.754309	9.42442	624	243	381	0.610577	0	36.6221	22.0771	0.602834	0.00573003	3872
108	608.553	152.021	610.035	152.368	1.52196	607.178	151.699	1.41276	12.1256	1236	595	641	0.518608	0.000809061	49.7555	36.0241	0.724022	0.00523294	3873
108	676.355	159.81	675.892	160.968	1.24694	679.629	151.625	8.81571	13.4747	2195	1923	272	0.123918	0.00410023	58.5126	48.8844	0.835451	0.00617934	3874
108	837.441	1447.25	837.07	1448.29	1.10815	837.61	1446.77	0.503281	15.5818	1335	417	918	0.68764	0	66.6728	30.5915	0.458831	0.00428759	3875
108	922.67	659.198	924.819	660.903	2.74294	921.71	658.436	1.22595	13.396	968	299	669	0.691116	0	47.0582	31.414	0.667556	0.00331962	3876
108	941.816	1598.65	942.689	1598.37	0.916062	941.271	1598.82	0.572552	4.579	234	90	144	0.615385	0	18.2364	15.2571	0.836629	0.00706436	3877
108	1012	634.741	1014.68	634.833	2.68048	1007.45	634.584	4.55225	14.9053	2531	1593	938	0.370605	0	59.6784	54.0215	0.905211	0.00629671	3878
108	1103.96	240.9	1099.56	242.9	4.83265	1108.81	238.691	5.33751	12.6135	987	518	469	0.475177	0.237082	49.0173	32.3205	0.659369	0.00446809	3879
108	1118.99	1125.11	1118.44	1125.29	0.575117	1120.23	1124.71	1.29859	2.41969	101	70	31	0.306931	0	12.7949	9.86127	0.770718	0.00562486	3880
108	1137.15	1251.8	1139.94	1254.71	4.03165	1135.7	1250.29	2.09638	12.8398	874	299	575	0.657895	0	52.9727	20.9762	0.395981	0.00525038	3881
108	1189.42	1800.72	1197.3	1803.5	8.34692	1158.4	1789.76	32.899	33.9748	1690	1348	342	0.202367	0	84.687	40.78	0.481538	0.00181858	3882
108	1240.39	1607.53	1241.35	1606.52	1.39504	1239.81	1608.15	0.849166	12.9885	1118	423	695	0.621646	0	45.8742	33.0562	0.720585	0.00562046	3883
108	1277.14	1528.8	1277.14	1528.8	0	1277.14	1528.8	0	5.22128	191	0	191	1	0	15.8157	13.8597	0.876328	0.00784845	3884
108	1304.96	97.4373	1307.4	96.6461	2.56527	1301.35	98.6098	3.80094	6.22589	407	243	164	0.402948	0	28.6	18.661	0.652483	0.00611442	3885
108	1315.39	640.811	1318.14	641.727	2.89702	1314.35	640.466	1.09132	7.62912	402	110	292	0.726368	0	30.8359	16.487	0.534668	0.00623101	3886
108	1368.43	1304.73	1372.56	1301.87	5.03087	1345.01	1320.96	28.4928	30.9072	2199	1869	330	0.150068	0.000909504	69.5704	51.7803	0.744286	0.0025868	3887
108	1380.81	155.106	1380.81	155.106	0	1380.81	155.106	0	4.85641	104	0	104	1	0.00961538	19.7669	6.6633	0.337094	0.00438523	3888
108	1388	1017.29	1387.45	1017.91	0.826836	1388.76	1016.42	1.15327	2.78754	91	53	38	0.417582	0	12.0116	9.0913	0.756879	0.00653548	3889
108	1402.9	973.363	1405.15	973.931	2.31733	1401.33	972.965	1.62153	10.3901	634	261	373	0.588328	0	42.5632	19.3307	0.454164	0.00500252	3890
108	1420.59	703.981	1421.68	704.299	1.13157	1419.61	703.692	1.03083	15.3508	1544	736	808	0.523316	0	62.0929	33.1398	0.533712	0.00537425	3891
108	1475.89	1055	1479.95	1056.51	4.33572	1474.11	1054.33	1.89764	10.4562	588	179	409	0.695578	0	43.107	17.4017	0.403685	0.00533459	3892
108	1508.93	1339.82	1513.25	1343.18	5.4752	1507.3	1338.56	2.05325	8.03972	352	96	256	0.727273	0	30.2603	15.297	0.505515	0.00482853	3893
108	1554.07	1573.66	1555.06	1574.9	1.58758	1553.34	1572.76	1.15711	5.16274	306	129	177	0.578431	0	24.1683	15.7949	0.653538	0.00620891	3894
108	1623.74	1707.43	1625.26	1708.27	1.73494	1622.64	1706.81	1.26378	13.703	980	413	567	0.578571	0	50.4414	31.6216	0.626898	0.00379751	3895
108	1643.03	121.635	1643.01	122.72	1.08551	1643.05	120.8	0.835574	14.2666	1299	565	734	0.56505	0	58.1403	32.3302	0.556072	0.00480399	3896
108	1812.08	712.722	1812.23	712.544	0.235038	1811.97	712.852	0.171384	12.0098	1060	447	613	0.578302	0	48.7256	31.6567	0.649693	0.00500945	3897
108	1867.31	1356.49	1866.4	1358.43	2.14288	1869.41	1352	4.95101	14.0653	2016	1407	609	0.302083	0.138393	64.0647	41.8012	0.652483	0.00495278	3898
108	1898.51	1252.21	1899.45	1250.94	1.58237	1897.9	1253.04	1.02702	12.6525	1184	466	718	0.606419	0	48.5911	37.9575	0.781161	0.004736	3899
109	17.5664	1757.38	17.5664	1757.38	0	17.5664	1757.38	0	8.4371	286	0	286	1	0	31.9956	12.2727	0.383575	0.00380947	3900
109	34.0142	1748.05	34.0142	1748.05	0	34.0142	1748.05	0	5.53748	211	0	211	1	0	17.5802	14.1779	0.806467	0.00696922	3901
109	55.4841	163.173	54.7348	161.991	1.3993	56.245	164.373	1.42092	12.1627	913	460	453	0.496166	0	45.8302	28.3591	0.618787	0.00512679	3902
109	70.9	692.85	70.9	692.85	0	70.9	692.85	0	1.93036	20	0	20	1	0	6.94538	2.86767	0.412888	0.00637755	3903
109	121.553	118.796	121.219	119.756	1.01649	121.927	117.72	1.13959	9.1068	613	324	289	0.471452	0	38.3775	20.0232	0.521742	0.00621729	3904
109	141.634	1172.39	143.28	1173.01	1.75875	140.332	1171.89	1.39171	11.2897	1150	508	642	0.558261	0	45.2323	37.2418	0.823345	0.00562887	3905
109	155.742	947.9	152.785	943.805	5.05043	157.073	949.743	2.27344	9.80601	480	149	331	0.689583	0	39.3517	16.7021	0.424433	0.00430277	3906
109	162.722	1827.25	162.011	1827.49	0.749791	163.465	1827	0.782979	9.85825	554	283	271	0.48917	0	38.8673	22.6883	0.583737	0.00432259	3907
109	220.678	849.196	220.678	849.196	0	220.678	849.196	0	9.27174	363	0	363	1	0	34.1176	15.1825	0.445004	0.00437645	3908
109	279.075	614.045	276.057	610.328	4.78819	280.979	616.391	3.02149	14.4646	946	366	580	0.613108	0	57.3528	24.4119	0.425644	0.00355297	3909
109	306.928	1157.7	304.208	1157.14	2.77763	308.134	1157.95	1.23189	6.60277	345	106	239	0.692754	0	30.2226	15.7062	0.519683	0.00349913	3910
109	384.625	37.2276	381.833	37.8565	2.86177	387.861	36.4988	3.31655	11.7921	883	474	409	0.463194	0	47.4078	29.3395	0.618874	0.00447914	3911
109	502.314	1464.4	492.111	1459.11	11.4903	503.098	1464.8	0.883873	8.27803	252	18	234	0.928571	0	32.0321	11.6621	0.364076	0.00367111	3912
109	512.965	1605.46	510.676	1606.75	2.62477	514.518	1604.59	1.78186	9.58339	596	241	355	0.595638	0	36.6243	20.7641	0.566947	0.00612262	3913
109	608.912	158.325	609.867	158.291	0.95611	608.059	158.356	0.852895	12.2769	1245	587	658	0.528514	0	51.2101	35.1477	0.686343	0.00518534	3914
109	673.056	159.217	672.605	160.324	1.19524	675.934	152.16	7.62114	12.8621	2117	1830	287	0.135569	0.0028342	55.3032	48.3175	0.873683	0.00651585	3915
109	835.303	1445.92	834.633	1449.09	3.23444	835.628	1444.39	1.56712	15.5283	1293	422	871	0.673627	0	66.4386	28.8443	0.43415	0.00430564	3916
109	926.586	656.683	928.316	656.711	1.7305	925.438	656.665	1.14852	14.0642	1118	446	672	0.601073	0	54.3	31.8326	0.586235	0.00426483	3917
109	945.742	1599.56	946.5	1599.99	0.869628	945.23	1599.27	0.588077	4.58321	233	94	139	0.596567	0	19.8215	14.0494	0.708796	0.00688209	3918
109	1010.51	635.727	1012.79	636.219	2.3308	1007.73	635.126	2.84687	14.2081	2097	1153	944	0.450167	0	58.75	47.8225	0.813999	0.00300045	3919
109	1018.26	1157.08	1018.26	1157.11	0.0336969	1018	1143	14.0835	14.0835	419	418	1	0.00238663	0.412888	43.166	17.9801	0.416534	0.00251706	3920
109	1106.4	241.282	1102.16	243.51	4.78527	1111.84	238.416	6.15401	11.8901	983	553	430	0.437436	0.226857	48.7411	31.5107	0.646492	0.0045267	3921
109	1141.46	1254.89	1143.48	1256.77	2.76026	1140.31	1253.82	1.57158	12.7248	871	316	555	0.637199	0	54.9918	20.6868	0.376181	0.00479953	3922
109	1185.97	1800.74	1191.81	1803.14	6.31025	1159.89	1790	28.2014	29.8367	1865	1524	341	0.182842	0	82.7024	38.786	0.468982	0.00226208	3923
109	1240.08	1607.74	1240.64	1606.85	1.05027	1239.72	1608.29	0.659017	12.9046	1149	443	706	0.614447	0	45.3458	33.5126	0.739045	0.00588133	3924
109	1281.99	1526.45	1285.55	1525.4	3.71321	1280.34	1526.94	1.7208	5.74926	300	95	205	0.683333	0	21.104	16.9012	0.800854	0.0075	3925
109	1300.9	85.2046	1302.26	84.6065	1.49432	1300	85.5975	0.981468	6.69068	391	155	236	0.603581	0	25.7406	20.0291	0.778112	0.0064611	3926
109	1316.3	640.52	1319.54	640.477	3.24442	1314.98	640.537	1.31957	7.1843	377	109	268	0.710875	0	30.1222	15.75	0.522871	0.00517147	3927
109	1367.93	1310.68	1373.12	1308.42	5.65665	1339.64	1323.01	30.8581	31.8985	2227	1882	345	0.154917	0	77.1154	50.4373	0.65405	0.00298327	3928
109	1377.61	160.504	1377.61	160.504	0	1377.61	160.504	0	5.38018	121	0	121	1	0.00826446	24.3416	5.88031	0.241575	0.00523719	3929
109	1380.4	1016.22	1383.55	1017.64	3.44753	1379.21	1015.69	1.30771	3.13663	80	22	58	0.725	0.0125	11.8055	8.19213	0.693924	0.00637755	3930
